id,hotel_name,city,state,country,category,description,price_per_night,rating,amenities,latitude,longitude,address,image_url
ffae47dc-cadd-41e8-b895-b498ced0cc15,White Cairo Heritage Hotel,Cairo,Cairo,Egypt,standard,Well-appointed resort in the heart of Cairo.,2051,4.5,"[""AC"", ""Restaurant"", ""TV"", ""Parking"", ""Laundry"", ""Room Service"", ""WiFi""]",-14.4234,78.7239,"362 Temple Street, Cairo",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
90cf98cb-c0ca-4503-b31a-bfbff21a76ad,The Oberoi Rishikesh,Rishikesh,Uttarakhand,India,luxury,Luxurious property in the heart of Rishikesh.,49181,4.1,"[""Airport Transfer"", ""Business Center"", ""Yoga"", ""Private Beach"", ""Gym"", ""Helipad"", ""Spa"", ""Infinity Pool"", ""Fine Dining"", ""Kids Club"", ""Bar"", ""Butler"", ""Concierge""]",9.4945,73.8106,"393 NH-48, Rishikesh",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
09c2673d-858f-44a5-9d29-a317ef4d4d7e,Grand Bali Hostel,Bali,Bali,Indonesia,standard,Well-appointed hotel in the heart of Bali.,5943,4.9,"[""WiFi"", ""Room Service"", ""Parking"", ""Laundry"", ""TV"", ""Restaurant""]",-15.0622,-98.4562,"288 Station Road, Bali",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
f972749b-e49e-4f7f-99df-bebf82f90836,Budget Mumbai Heritage Hotel,Mumbai,Maharashtra,India,standard,Well-appointed property in the heart of Mumbai.,2688,4.7,"[""Restaurant"", ""Parking"", ""TV"", ""AC"", ""WiFi"", ""Laundry"", ""Room Service""]",16.7406,86.7013,"84 MG Road, Mumbai",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
fae227b7-f8cc-49a6-92d6-229ef1b17aa1,Grand Alleppey Heritage Hotel,Alleppey,Kerala,India,standard,Well-appointed property in the heart of Alleppey.,2045,3.8,"[""Restaurant"", ""Laundry"", ""WiFi"", ""TV"", ""Room Service"", ""AC"", ""Parking""]",20.0578,95.091,"382 NH-48, Alleppey",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
69e87b4a-fd59-43d9-857b-8700cd53cfa6,The Taj Rome,Rome,Lazio,Italy,luxury,Luxurious resort in the heart of Rome.,49030,5.0,"[""WiFi"", ""Business Center"", ""Butler"", ""Bar"", ""Concierge"", ""Yoga"", ""Infinity Pool"", ""Kids Club"", ""Fine Dining"", ""Airport Transfer"", ""Private Beach"", ""Spa"", ""Helipad"", ""Gym""]",45.5962,-51.7432,"185 Main Road, Rome",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
70349c2a-8473-41bd-8f00-29216647d731,Budget Lake Resort Singapore,Singapore,Singapore,Singapore,budget,Comfortable resort in the heart of Singapore.,1017,4.1,"[""Hot Water"", ""Reception 24x7"", ""TV"", ""AC"", ""WiFi""]",-28.3502,18.9191,"246 Temple Street, Singapore",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
b9fe9411-a75c-49a2-94a7-35ae416a357f,Taj Darjeeling Palace,Darjeeling,West Bengal,India,premium,Elegant property in the heart of Darjeeling.,6904,3.7,"[""Parking"", ""Pool"", ""Bar"", ""Restaurant"", ""Conference Hall"", ""Gym"", ""Room Service""]",26.6091,81.7797,"379 MG Road, Darjeeling",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
824897e6-a26e-4c53-97ed-f4fddb258b52,The Grand Istanbul,Istanbul,Istanbul,Turkey,luxury,Luxurious hotel in the heart of Istanbul.,32300,4.0,"[""Business Center"", ""Helipad"", ""Fine Dining"", ""Kids Club"", ""Airport Transfer"", ""Gym"", ""Private Beach"", ""Spa"", ""Yoga"", ""Bar"", ""WiFi"", ""Infinity Pool"", ""Butler"", ""Concierge""]",-9.9777,93.884,"27 Beach Road, Istanbul",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
d10f8bd6-773c-4b97-acb9-65b1734d933b,Holiday Barcelona Heritage Hotel,Barcelona,Catalonia,Spain,premium,Elegant hotel in the heart of Barcelona.,8235,4.7,"[""Conference Hall"", ""WiFi"", ""Parking"", ""Room Service""]",43.7633,11.7816,"272 Beach Road, Barcelona",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
0fab90b2-bbc2-487a-a362-286a66af06e5,The Leela Pune,Pune,Maharashtra,India,luxury,Luxurious resort in the heart of Pune.,72348,4.6,"[""Fine Dining"", ""Spa"", ""Business Center"", ""Concierge"", ""Infinity Pool"", ""Bar"", ""Airport Transfer"", ""Private Beach"", ""Kids Club"", ""Helipad""]",19.7936,70.1218,"184 Temple Street, Pune",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
c6d70a2b-5156-4d2b-9a06-688db6b33715,Economy Palace Alleppey,Alleppey,Kerala,India,budget,Comfortable property in the heart of Alleppey.,432,3.5,"[""Reception 24x7"", ""TV"", ""AC"", ""Hot Water""]",15.2939,94.8095,"202 Station Road, Alleppey",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
ec20f4ef-e184-451c-a092-163ff39d4cd5,Royal Andaman Inn,Andaman,Andaman,India,standard,Well-appointed hotel in the heart of Andaman.,2256,4.9,"[""Parking"", ""Room Service"", ""Laundry"", ""AC""]",14.0735,90.392,"324 MG Road, Andaman",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
a622e3c0-e8fd-4c9e-8cf7-9f4790d6f313,Green Chennai Jungle Lodge,Chennai,Tamil Nadu,India,standard,Well-appointed resort in the heart of Chennai.,3763,4.7,"[""Laundry"", ""Room Service"", ""WiFi""]",31.9075,96.3622,"228 NH-48, Chennai",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
7098dc85-0985-44f0-9223-64f888a31d8e,Comfort Boutique Hotel Manali,Manali,Himachal Pradesh,India,budget,Comfortable hotel in the heart of Manali.,1260,3.5,"[""TV"", ""WiFi"", ""AC"", ""Hot Water""]",34.0519,72.7167,"291 Temple Street, Manali",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
d13c1f9a-6d45-4846-b67b-9ecca1c4182d,Budget Lake Resort Paris,Paris,Ile-de-France,France,budget,Comfortable property in the heart of Paris.,1713,5.0,"[""AC"", ""Reception 24x7"", ""WiFi"", ""TV""]",-26.6785,-90.5651,"387 MG Road, Paris",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
d922a0ce-e95c-4e26-bd0c-84e06b8ce2d6,The Royal Sydney,Sydney,New South Wales,Australia,luxury,Luxurious resort in the heart of Sydney.,64371,4.1,"[""Yoga"", ""Infinity Pool"", ""Fine Dining"", ""Kids Club"", ""WiFi"", ""Airport Transfer"", ""Concierge"", ""Butler"", ""Business Center"", ""Spa"", ""Helipad"", ""Gym"", ""Private Beach""]",17.215,-64.8008,"132 MG Road, Sydney",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
d75f8358-ab6e-4723-ae71-1b02a6cbd623,The Royal Hyderabad,Hyderabad,Telangana,India,luxury,Luxurious resort in the heart of Hyderabad.,68348,4.9,"[""Yoga"", ""Business Center"", ""Butler"", ""Infinity Pool"", ""WiFi"", ""Kids Club"", ""Helipad"", ""Fine Dining"", ""Bar"", ""Airport Transfer"", ""Spa"", ""Private Beach""]",16.0042,77.5745,"470 MG Road, Hyderabad",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
7604f326-4584-4d0e-b05f-c46d2a244a00,Budget Guesthouse Maldives,Maldives,South Asia,Maldives,budget,Comfortable hotel in the heart of Maldives.,1553,3.7,"[""Hot Water"", ""WiFi"", ""TV"", ""Reception 24x7""]",-32.087,36.0381,"448 Main Road, Maldives",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
0ae17f9c-611b-4138-9cee-9b8ad7e35f25,Value Cliff Resort Bangkok,Bangkok,Bangkok,Thailand,budget,Comfortable hotel in the heart of Bangkok.,703,3.3,"[""WiFi"", ""Hot Water"", ""AC""]",23.9677,98.5958,"173 MG Road, Bangkok",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
37d2ad0b-2ec2-4c3a-b3af-2846d351d09b,City Coorg Suites,Coorg,Karnataka,India,premium,Elegant hotel in the heart of Coorg.,8543,3.8,"[""Pool"", ""Spa"", ""Room Service"", ""Conference Hall"", ""Bar"", ""Parking"", ""Gym"", ""WiFi"", ""Restaurant""]",21.5944,95.63,"435 Main Road, Coorg",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
9c476396-2365-4587-8853-6939f7270734,Taj New York Villa,New York,New York,USA,standard,Well-appointed resort in the heart of New York.,5919,3.7,"[""Restaurant"", ""WiFi"", ""Room Service"", ""Parking"", ""TV"", ""AC""]",54.5799,37.9213,"347 Main Road, New York",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
f471abe5-4a63-45ab-b85a-0e4e109090c4,Leela Cairo Eco Resort,Cairo,Cairo,Egypt,standard,Well-appointed hotel in the heart of Cairo.,5189,3.7,"[""WiFi"", ""Laundry"", ""AC"", ""Parking"", ""Restaurant""]",5.9032,59.1083,"357 NH-48, Cairo",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
b0c8e889-6c6b-4448-9a3a-30ef3a78064c,Value Inn New York,New York,New York,USA,budget,Comfortable property in the heart of New York.,1103,3.4,"[""AC"", ""TV"", ""Reception 24x7""]",-21.3798,132.2093,"423 Temple Street, New York",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
7ea8a7cd-4fb1-44a4-8d34-7d02d86caaaf,Pearl Varanasi Heritage Hotel,Varanasi,Uttar Pradesh,India,premium,Elegant property in the heart of Varanasi.,11708,4.6,"[""WiFi"", ""Restaurant"", ""Room Service"", ""Bar"", ""Pool"", ""Gym"", ""Parking""]",31.0176,69.0476,"324 Beach Road, Varanasi",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
7f41a9f6-053d-49c5-96aa-f2882158eb24,Value Resort Andaman,Andaman,Andaman,India,budget,Comfortable resort in the heart of Andaman.,511,3.3,"[""Hot Water"", ""TV"", ""AC""]",18.6735,69.6099,"437 Beach Road, Andaman",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
e1fef802-7cdb-4759-b244-88d7a0d32e05,Economy Hotel Tokyo,Tokyo,Tokyo,Japan,budget,Comfortable resort in the heart of Tokyo.,1125,4.7,"[""TV"", ""Reception 24x7"", ""Hot Water"", ""AC"", ""WiFi""]",-6.5941,-54.1386,"83 Station Road, Tokyo",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
adfc39ee-f31b-4e7e-a0df-94b7c7c9d666,Inn Mumbai Guesthouse,Mumbai,Maharashtra,India,standard,Well-appointed resort in the heart of Mumbai.,4440,3.6,"[""AC"", ""TV"", ""WiFi"", ""Restaurant""]",15.7079,78.4596,"376 Main Road, Mumbai",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
9217f4fc-3b2a-44af-8a32-e7145feaf5a7,Budget Heritage Hotel Jaipur,Jaipur,Rajasthan,India,budget,Comfortable hotel in the heart of Jaipur.,710,3.2,"[""AC"", ""Hot Water"", ""WiFi"", ""TV"", ""Reception 24x7""]",11.0447,70.6854,"346 Station Road, Jaipur",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
7c894c5b-cf22-4ff4-8971-6d4a958ad8bc,Star Ladakh Hotel,Ladakh,Ladakh,India,premium,Elegant resort in the heart of Ladakh.,9885,4.5,"[""Parking"", ""Pool"", ""Restaurant"", ""Spa""]",34.8755,87.2451,"418 Station Road, Ladakh",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
43119740-9db6-47f3-8bd2-e8867c094f46,Economy Hostel Sydney,Sydney,New South Wales,Australia,budget,Comfortable resort in the heart of Sydney.,542,3.6,"[""Reception 24x7"", ""Hot Water"", ""WiFi"", ""AC"", ""TV""]",60.1119,111.7204,"359 Main Road, Sydney",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
5d8b8d4a-9e1a-4d7e-b576-655dcc4f8566,Economy Palace Cape Town,Cape Town,Western Cape,South Africa,budget,Comfortable property in the heart of Cape Town.,1136,4.4,"[""AC"", ""WiFi"", ""Hot Water"", ""TV"", ""Reception 24x7""]",-1.2811,38.2561,"277 MG Road, Cape Town",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
e553b358-129d-4448-b019-782fa4447467,The Grand Jaipur,Jaipur,Rajasthan,India,luxury,Luxurious hotel in the heart of Jaipur.,33747,4.4,"[""Kids Club"", ""Private Beach"", ""Butler"", ""Bar"", ""Spa"", ""Concierge"", ""Yoga"", ""Gym""]",10.2952,97.439,"375 MG Road, Jaipur",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
21cca76c-bfb1-49d1-bd78-3fcb2291abd5,Ocean Maldives Inn,Maldives,South Asia,Maldives,premium,Elegant resort in the heart of Maldives.,9617,4.1,"[""Spa"", ""Bar"", ""Restaurant"", ""Room Service"", ""WiFi"", ""Conference Hall"", ""Pool"", ""Parking""]",17.9963,-63.0906,"448 Beach Road, Maldives",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
d69ed4f2-8608-4099-bc7f-18b91636c542,Budget Boutique Hotel New York,New York,New York,USA,budget,Comfortable property in the heart of New York.,483,4.4,"[""Hot Water"", ""AC"", ""Reception 24x7"", ""WiFi""]",51.9654,45.3377,"332 Temple Street, New York",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
cb0e27ac-21ff-4c38-a845-ccc754035b6e,Park Cape Town Retreat,Cape Town,Western Cape,South Africa,premium,Elegant property in the heart of Cape Town.,10937,4.1,"[""Spa"", ""Parking"", ""Bar"", ""Pool"", ""WiFi"", ""Conference Hall"", ""Restaurant""]",24.0971,-16.3241,"490 NH-48, Cape Town",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
63eb624d-bcc9-4668-bf87-5bca4da81152,Budget Spa Resort Cape Town,Cape Town,Western Cape,South Africa,budget,Comfortable property in the heart of Cape Town.,1992,4.4,"[""Reception 24x7"", ""WiFi"", ""AC"", ""TV"", ""Hot Water""]",-24.0632,-49.4826,"95 Main Road, Cape Town",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
452dfe66-55fb-41c6-9f71-f4349952f761,Budget Heritage Hotel Sydney,Sydney,New South Wales,Australia,budget,Comfortable resort in the heart of Sydney.,1597,3.6,"[""Reception 24x7"", ""AC"", ""WiFi"", ""Hot Water"", ""TV""]",-33.4985,42.7683,"282 NH-48, Sydney",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
233f7c1f-f1b5-4890-8de3-70d762110a41,Budget Boutique Hotel Singapore,Singapore,Singapore,Singapore,budget,Comfortable hotel in the heart of Singapore.,1103,3.5,"[""TV"", ""AC"", ""Hot Water""]",-39.1611,86.0749,"52 Main Road, Singapore",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
e69de474-6889-44dc-9c79-cb7a6c3558c0,Comfort Retreat Maldives,Maldives,South Asia,Maldives,budget,Comfortable hotel in the heart of Maldives.,615,4.8,"[""Reception 24x7"", ""AC"", ""TV"", ""Hot Water""]",29.9078,145.9796,"479 Main Road, Maldives",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
e3e80077-460c-44e5-9e74-1167c8469171,Lakeview New York Boutique Hotel,New York,New York,USA,standard,Well-appointed resort in the heart of New York.,4271,3.7,"[""Laundry"", ""WiFi"", ""AC"", ""Restaurant"", ""TV""]",39.1765,13.0681,"9 Station Road, New York",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
cfa254d5-817d-4ffb-8528-57a4bc65e8c7,Comfort Guesthouse Munnar,Munnar,Kerala,India,budget,Comfortable hotel in the heart of Munnar.,1210,3.4,"[""TV"", ""WiFi"", ""AC""]",30.2248,75.3069,"47 MG Road, Munnar",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
9a868127-265f-4bec-935a-b0e7baf1dc0e,Economy Resort Agra,Agra,Uttar Pradesh,India,budget,Comfortable resort in the heart of Agra.,918,4.9,"[""WiFi"", ""AC"", ""TV"", ""Reception 24x7""]",17.8746,79.9116,"136 NH-48, Agra",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
62b1b293-d1c2-48c3-a07e-ce8817536715,Crown Agra Heritage Hotel,Agra,Uttar Pradesh,India,standard,Well-appointed property in the heart of Agra.,3910,3.8,"[""Restaurant"", ""AC"", ""WiFi"", ""Room Service"", ""TV""]",17.5585,82.0006,"457 MG Road, Agra",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
8c974923-3560-4d48-a2cd-4c0505033bb0,Budget Villa Shimla,Shimla,Himachal Pradesh,India,budget,Comfortable hotel in the heart of Shimla.,1803,3.9,"[""Reception 24x7"", ""Hot Water"", ""WiFi""]",17.7169,70.9774,"209 MG Road, Shimla",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
34fea5d9-8e98-447c-96bb-27aaf013c6cd,City Shimla Retreat,Shimla,Himachal Pradesh,India,premium,Elegant property in the heart of Shimla.,8835,4.5,"[""Spa"", ""Bar"", ""WiFi"", ""Gym"", ""Conference Hall""]",8.9846,90.3614,"412 MG Road, Shimla",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
7bafe329-bf9b-460a-afa0-a752b52e7d03,Comfort Residency Barcelona,Barcelona,Catalonia,Spain,budget,Comfortable hotel in the heart of Barcelona.,1529,3.4,"[""WiFi"", ""Reception 24x7"", ""TV"", ""Hot Water""]",-10.1376,-0.0168,"170 Station Road, Barcelona",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
0109f1a9-17d6-41c4-aebf-eaae17f2da8d,Inn Bangalore Resort,Bangalore,Karnataka,India,standard,Well-appointed hotel in the heart of Bangalore.,3515,4.9,"[""Parking"", ""TV"", ""AC"", ""Restaurant"", ""WiFi"", ""Laundry""]",23.9024,94.4569,"289 Main Road, Bangalore",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
c23779a2-968d-4458-802c-1f1074ab6ffc,Pearl Maldives Hostel,Maldives,South Asia,Maldives,premium,Elegant resort in the heart of Maldives.,9958,4.6,"[""Spa"", ""Restaurant"", ""Gym"", ""Conference Hall"", ""WiFi"", ""Parking"", ""Pool"", ""Bar"", ""Room Service""]",50.8624,124.4437,"460 Station Road, Maldives",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
a2dc885f-b246-4ec9-a0fa-2a38f85f1675,Diamond Chennai Homestay,Chennai,Tamil Nadu,India,premium,Elegant property in the heart of Chennai.,14561,3.5,"[""Bar"", ""WiFi"", ""Room Service"", ""Parking""]",22.9308,70.56,"224 Beach Road, Chennai",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
a3d8e1a6-13ae-46d4-bd3b-47d9c556d029,Sunrise Singapore Palace,Singapore,Singapore,Singapore,standard,Well-appointed property in the heart of Singapore.,4327,4.3,"[""AC"", ""TV"", ""Laundry"", ""Room Service"", ""Parking""]",56.4032,43.9212,"404 Beach Road, Singapore",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
ce79f6da-245b-46e4-aae9-ac01c8247725,Hotel Jaipur Resort,Jaipur,Rajasthan,India,standard,Well-appointed hotel in the heart of Jaipur.,2229,3.5,"[""Parking"", ""TV"", ""Laundry""]",14.6146,73.9699,"387 MG Road, Jaipur",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
890443ee-b772-44be-856e-a50a1255635e,Blue Shimla Residency,Shimla,Himachal Pradesh,India,standard,Well-appointed property in the heart of Shimla.,4508,4.8,"[""TV"", ""Room Service"", ""AC"", ""Laundry"", ""Parking"", ""WiFi"", ""Restaurant""]",20.7954,86.7449,"183 Station Road, Shimla",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
8c4991a4-6567-401f-8fbc-67c428909e47,Heritage Coorg Jungle Lodge,Coorg,Karnataka,India,premium,Elegant property in the heart of Coorg.,9658,4.1,"[""Conference Hall"", ""Bar"", ""Spa"", ""Parking"", ""Room Service"", ""Restaurant"", ""WiFi"", ""Gym"", ""Pool""]",13.5917,97.1331,"181 NH-48, Coorg",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
447df730-a73b-4014-b2a2-bd792bc2b3e6,Comfort Inn Varanasi,Varanasi,Uttar Pradesh,India,budget,Comfortable resort in the heart of Varanasi.,512,3.7,"[""AC"", ""TV"", ""Reception 24x7""]",32.5796,90.5197,"422 Station Road, Varanasi",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
92e48e96-c7e6-40e3-ad88-ee1c09a25a6d,The Oberoi Kuala Lumpur,Kuala Lumpur,KL,Malaysia,luxury,Luxurious resort in the heart of Kuala Lumpur.,49187,4.2,"[""Concierge"", ""Business Center"", ""Kids Club"", ""Private Beach"", ""Bar"", ""WiFi"", ""Yoga"", ""Gym"", ""Butler"", ""Infinity Pool""]",-14.2946,35.316,"101 Beach Road, Kuala Lumpur",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
3a8400ce-8af3-4ab2-96d1-e1543f311c60,Green Delhi Hotel,Delhi,Delhi,India,standard,Well-appointed resort in the heart of Delhi.,3008,4.4,"[""Room Service"", ""WiFi"", ""Restaurant"", ""TV""]",16.597,70.4933,"137 NH-48, Delhi",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
50976c54-024a-4d18-baad-f7132bf24be9,Sunrise Tokyo Boutique Hotel,Tokyo,Tokyo,Japan,standard,Well-appointed hotel in the heart of Tokyo.,2282,4.4,"[""WiFi"", ""TV"", ""Room Service""]",24.4706,8.2105,"51 MG Road, Tokyo",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
14016378-8316-4120-a984-058acacf49a3,The Leela Dubai,Dubai,Dubai,UAE,luxury,Luxurious resort in the heart of Dubai.,48804,4.1,"[""Kids Club"", ""Concierge"", ""Airport Transfer""]",-35.6004,-71.1215,"161 Main Road, Dubai",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
199f247a-3e6f-43c9-9533-d1adb3fbf396,Lakeview Delhi Hotel,Delhi,Delhi,India,premium,Elegant property in the heart of Delhi.,6733,4.7,"[""Conference Hall"", ""Room Service"", ""Spa"", ""Pool"", ""Bar"", ""Restaurant""]",8.805,87.8264,"483 Temple Street, Delhi",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
6414a0c4-b925-473a-b230-feb9c2a98e7f,Pearl Jodhpur Guesthouse,Jodhpur,Rajasthan,India,standard,Well-appointed hotel in the heart of Jodhpur.,4920,4.9,"[""Laundry"", ""Restaurant"", ""Room Service""]",33.7803,85.3445,"428 Station Road, Jodhpur",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
a3f9f429-2874-4849-9184-d8fd0a92e3c8,Economy Residency Delhi,Delhi,Delhi,India,budget,Comfortable resort in the heart of Delhi.,475,3.8,"[""Hot Water"", ""WiFi"", ""AC"", ""Reception 24x7"", ""TV""]",25.5143,72.6896,"255 Main Road, Delhi",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
5bcc9dd9-2ded-4f28-8239-9b94dedcf31c,Comfort Eco Resort Kerala,Kerala,Kerala,India,budget,Comfortable property in the heart of Kerala.,1593,4.4,"[""Reception 24x7"", ""AC"", ""Hot Water""]",32.6607,86.087,"4 Temple Street, Kerala",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
53b00620-8a51-48c5-800d-f3631ac216c9,The Grand Singapore,Singapore,Singapore,Singapore,luxury,Luxurious resort in the heart of Singapore.,76743,5.0,"[""Kids Club"", ""Butler"", ""Fine Dining"", ""Yoga"", ""Infinity Pool"", ""Helipad"", ""Concierge"", ""Gym"", ""Airport Transfer"", ""Spa"", ""Business Center""]",7.4406,-117.9921,"190 MG Road, Singapore",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
da0d448f-0e3b-44ee-93d8-5c1af83b7a84,Hotel Sydney Homestay,Sydney,New South Wales,Australia,standard,Well-appointed hotel in the heart of Sydney.,4846,4.6,"[""AC"", ""Laundry"", ""WiFi""]",41.4411,-55.6591,"184 Temple Street, Sydney",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
b9e8a997-0f61-4e89-b0a6-f2ca2b8225d8,White Kerala Eco Resort,Kerala,Kerala,India,standard,Well-appointed property in the heart of Kerala.,3210,4.3,"[""Parking"", ""WiFi"", ""Laundry"", ""Room Service""]",20.0086,68.554,"15 NH-48, Kerala",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
eadbab4a-da53-4055-813c-06e9132bf752,Palace Paris Jungle Lodge,Paris,Ile-de-France,France,premium,Elegant resort in the heart of Paris.,7348,4.3,"[""Room Service"", ""Spa"", ""Gym""]",55.3469,-90.8337,"389 Main Road, Paris",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
30d866cd-5d3e-4ed2-9f03-351ce276fe0d,White Ahmedabad Palace,Ahmedabad,Gujarat,India,standard,Well-appointed resort in the heart of Ahmedabad.,5645,4.9,"[""TV"", ""Restaurant"", ""AC"", ""Parking""]",13.8618,92.1388,"484 Station Road, Ahmedabad",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
88a4428e-47d9-4d82-b257-16a321166c74,Comfort Phuket Lodge,Phuket,Phuket,Thailand,premium,Elegant resort in the heart of Phuket.,8320,4.4,"[""WiFi"", ""Spa"", ""Gym"", ""Pool"", ""Bar"", ""Room Service""]",33.5293,-43.7079,"235 NH-48, Phuket",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
e4a152ea-31ec-4347-b95c-4b211b75c8cd,The Leela Udaipur,Udaipur,Rajasthan,India,luxury,Luxurious hotel in the heart of Udaipur.,69774,3.9,"[""Infinity Pool"", ""Business Center"", ""Airport Transfer"", ""Private Beach"", ""WiFi"", ""Kids Club"", ""Helipad"", ""Gym"", ""Spa"", ""Fine Dining"", ""Butler""]",26.2938,70.1323,"262 Temple Street, Udaipur",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
029171a3-d857-40b0-a5f6-c7552b63ab2f,Comfort Hostel Alleppey,Alleppey,Kerala,India,budget,Comfortable property in the heart of Alleppey.,1066,3.6,"[""AC"", ""Hot Water"", ""WiFi"", ""Reception 24x7""]",17.4729,88.676,"265 NH-48, Alleppey",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
c2bda393-921b-4acf-abb9-e5319296eaf2,Green Rishikesh Homestay,Rishikesh,Uttarakhand,India,standard,Well-appointed property in the heart of Rishikesh.,3623,4.0,"[""TV"", ""AC"", ""Parking"", ""Laundry""]",16.3299,84.8931,"264 Beach Road, Rishikesh",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
819ba0e3-cfee-469c-9baa-2dcb185e8c6e,Economy Palace Colombo,Colombo,Western Province,Sri Lanka,budget,Comfortable resort in the heart of Colombo.,862,4.5,"[""AC"", ""Reception 24x7"", ""WiFi""]",36.1714,7.2019,"7 Beach Road, Colombo",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
f6e48081-faf1-4fb3-a459-0805c06300ad,Resort Paris Residency,Paris,Ile-de-France,France,premium,Elegant resort in the heart of Paris.,12931,4.6,"[""Restaurant"", ""Gym"", ""Conference Hall"", ""Pool"", ""Spa"", ""WiFi"", ""Bar"", ""Room Service"", ""Parking""]",42.2505,96.2219,"84 Main Road, Paris",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
