id,place_name,city,state,country,category,description,estimated_cost,crowd_level,best_time_to_visit,traveler_type,latitude,longitude,image_url
dccd15b5-ba8d-4bc8-b5ea-6bced6e6967f,Untouched Sands of Darjeeling,Darjeeling,West Bengal,India,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",1000,medium,Sunset,"couple,family,backpacker",28.8988,70.628,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
e4acd003-f0fe-4399-a82f-88cc2f161ed1,Nainital Rooftop Cafe,Nainital,Uttarakhand,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1500,medium,Year-round,friends,26.0667,73.4729,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
973e604b-7120-4375-a7df-b5816b4673fd,Chikmagalur Valley Trek,Chikmagalur,Karnataka,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,300,low,Sunrise,friends,10.9601,84.721,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
0d69540f-0a06-48ab-bcad-823ff44db88b,Secret Vista of Andaman,Andaman,Andaman,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,1000,low,Post-Monsoon,family,14.2615,71.9128,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
1314e67d-4ab5-4c1c-bd0b-bcfa7fd8e81b,Pokhara Valley Trek,Pokhara,Nepal,Jordan,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,500,low,Apr–Jun,family,3.2458,125.6028,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
873286b0-58cb-4276-b90b-3f14d3f3d9cd,Hidden Brew of Shillong,Shillong,Meghalaya,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",50,medium,Post-Monsoon,"couple,solo",29.2765,85.0265,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
ac25c7de-ce74-4547-b0c5-a9d4cbba32f8,The Secret Waterfall near Gangtok,Gangtok,Sikkim,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",1000,low,Monsoon,"solo,friends",26.0045,93.1761,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
4e9938f4-e926-4e01-a7ea-0e84d34e5c4f,Hidden Valley of Luang Prabang,Luang Prabang,Laos,Morocco,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",750,low,Monsoon,"couple,backpacker",26.7472,89.0095,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
0b1919b5-d6b3-4b95-bd3a-266091bd8a3f,Secret Garden of Munnar,Munnar,Kerala,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",1500,low,Jul–Sep,"solo,couple,friends",26.9338,70.4428,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
e34049af-2bd0-41b4-bd6f-e6fe549985bc,Secret Vista of Nashik,Nashik,Maharashtra,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,2000,medium,Nov–Feb,"friends,couple",19.9821,69.9776,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
52ea575e-b065-4394-a877-b40541ec3e95,Coorg Hidden Falls,Coorg,Karnataka,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",50,low,Sunrise,"family,couple,backpacker",29.0108,69.5815,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
ca7763d2-6089-44c1-936a-2245ff239f9a,Hidden Valley of Tbilisi,Tbilisi,Georgia,Spain,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",100,medium,Apr–Jun,"couple,solo,backpacker",62.3021,25.4373,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
3f8df4d1-9f5e-474a-aa0c-23407082f746,Hidden Pass near Kodaikanal,Kodaikanal,Tamil Nadu,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,1000,medium,Nov–Feb,"friends,family",26.3258,97.7881,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
fb7679d9-11f4-448a-a6f5-624d49846eee,Hidden Pass near Gokarna,Gokarna,Karnataka,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,1500,low,Apr–Jun,"backpacker,couple",16.7978,86.3127,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
7479b023-1fa3-4fc4-9cc3-51a91405c165,The Bohemian Cup in Canggu,Canggu,Bali,Indonesia,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",100,medium,Early Morning,"backpacker,friends",-7.1664,-72.9489,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
d06ee8a5-d546-45a8-8741-dc9e98637891,The Secret Waterfall near Gangtok,Gangtok,Sikkim,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",500,low,Jul–Sep,friends,10.2785,96.2465,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
a1614061-4727-4d6d-9292-b2f02fa357ed,Wayanad Rooftop Cafe,Wayanad,Kerala,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1500,low,Monsoon,"friends,solo,couple",11.5876,85.4451,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
768413f2-63c3-43ba-a036-ab98d3cb2d66,Delphi Panorama Point,Delphi,Greece,Morocco,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,50,medium,Apr–Jun,"family,friends,backpacker",2.564,33.4321,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
f9e9b62a-ad10-4ac5-90d5-43d443451ac9,Enchanted Forest of Shillong,Shillong,Meghalaya,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",1500,low,Jul–Sep,backpacker,18.4457,83.9729,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
93b9a449-3bff-4c04-956d-6e4d8818fa55,The Wild Camp at Civita di Bagnoregio,Civita di Bagnoregio,Italy,Italy,adventure,A hidden adventure spot offering thrills without the tourist rush.,200,medium,Nov–Feb,"friends,backpacker",-33.1618,-11.3911,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
81f52326-de69-4cad-b184-b74eac2683a5,Manali Secret Beach,Manali,Himachal Pradesh,India,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",1000,medium,Sunrise,backpacker,23.4975,77.6376,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
a80f3e1e-9da0-448c-9438-d161bf469d55,Jungle Waterfall near Ubud,Ubud,Bali,Spain,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",300,medium,Apr–Jun,"couple,backpacker,solo",46.4308,79.116,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
19701687-066f-4acc-8d42-1c1357b80960,Enchanted Forest of Darjeeling,Darjeeling,West Bengal,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",100,medium,Apr–Jun,"backpacker,couple",25.0996,76.3092,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
686f19e2-0749-491a-8f37-33b55e5a292c,Forgotten Fort of Canggu,Canggu,Bali,Jordan,historical,A forgotten historical site with rich stories and minimal crowds.,150,medium,Early Morning,"family,friends",21.4476,128.6447,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
7c9290d6-39c5-4154-a118-c973d84cac2d,Chikmagalur Ridge Trail,Chikmagalur,Karnataka,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,1500,low,Post-Monsoon,"backpacker,solo,friends",22.4686,97.4718,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
256a2235-3cf7-4ab6-a963-e4ae714b490a,Enchanted Forest of Leh,Leh,Ladakh,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",1000,low,Oct–Mar,"friends,couple,solo",30.1715,87.9328,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
d030936c-4c56-4aeb-b9c5-5f7aa67c1cd8,Civita di Bagnoregio Rooftop Cafe,Civita di Bagnoregio,Italy,Jordan,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1000,low,Sunrise,"solo,couple",-19.2271,-18.5128,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
518cfa64-5671-4b6c-8087-baa03c91102d,Varanasi Secret Beach,Varanasi,Uttar Pradesh,India,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",400,low,Post-Monsoon,"family,couple",29.1628,90.5197,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
1d41b403-4a42-4d9e-b77f-be922ea68f54,Secret Garden Cafe near Shimla,Shimla,Himachal Pradesh,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",50,low,Monsoon,solo,23.3746,85.1411,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
ede51a3a-f560-45f4-baac-751a1dd30e9a,Ancient Ruins near Visakhapatnam,Visakhapatnam,Andhra Pradesh,India,historical,A forgotten historical site with rich stories and minimal crowds.,1500,low,Post-Monsoon,"couple,family,friends",22.1888,76.0772,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
201cb202-ffc0-4278-8434-ed10944552c3,Sintra Secluded Shore,Sintra,Portugal,Greece,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",300,low,Oct–Mar,"couple,friends",-37.4299,-79.9098,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
4e9bec2b-6cfd-45dc-b911-9116752a658c,Hidden Pass near Chiang Rai,Chiang Rai,Thailand,Sri Lanka,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,1500,medium,Sunset,"backpacker,couple,friends",-4.5217,111.6785,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
dd568a49-d957-44ea-93d3-31185168dd63,Offbeat Trek to Bandipur,Bandipur,Nepal,Sri Lanka,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,100,medium,Apr–Jun,solo,29.3655,68.0378,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
90d35f99-0436-478f-869f-4ead5a6ce561,Jungle Waterfall near Pai,Pai,Thailand,Japan,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",750,medium,Sunrise,"couple,solo,friends",-2.5546,64.2392,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
0c268166-c14d-4715-a633-84e7bf93a5c5,Secret Summit Trail of Munnar,Munnar,Kerala,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,0,medium,Sunrise,"couple,backpacker",32.5403,82.1185,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
be179bce-ec4f-4b78-85bc-c3dd3d5c8389,The Forgotten Lookout in Ghent,Ghent,Belgium,Italy,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,100,medium,Sunset,friends,-10.6143,69.225,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
ab15e028-f2a8-4dc7-95ec-435a81c49f30,Jodhpur Hidden Falls,Jodhpur,Rajasthan,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",500,medium,Post-Monsoon,"solo,family,friends",30.4846,95.8726,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
d2594c7e-6708-4afb-b9fe-d16a9db36a7b,Bandipur Secret Beach,Bandipur,Nepal,Nepal,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",0,medium,Early Morning,"couple,family",30.5704,-93.4103,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
5d289745-8215-4b83-a3f4-cd10a146872c,Secret Garden Cafe near Matera,Matera,Italy,Nepal,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",400,medium,Monsoon,couple,62.0123,-9.7893,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
32f4bb91-68d5-470d-8107-c7b6240d295c,Hidden Viewpoint at Delphi,Delphi,Greece,Sri Lanka,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,100,low,Nov–Feb,"couple,backpacker",20.9238,130.4336,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
6cad469e-004e-440f-a033-fae081871636,Offbeat Trek to Canggu,Canggu,Bali,Thailand,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,1000,low,Year-round,"couple,solo",56.349,-120.1091,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
5f692fe4-8d66-4160-960c-d597ea6010c0,Pokhara Secluded Shore,Pokhara,Nepal,Greece,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",1000,low,Jul–Sep,"friends,couple",-35.8576,107.8974,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
93182131-215f-41de-833d-2190912b27c3,Jungle Waterfall near Jodhpur,Jodhpur,Rajasthan,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",750,medium,Year-round,"couple,friends,family",21.6739,95.241,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
f635c66a-f27a-46ef-86c6-411e7ac766e5,The Forgotten Lookout in Visakhapatnam,Visakhapatnam,Andhra Pradesh,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,750,medium,Monsoon,"family,solo,couple",23.6204,75.2154,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
a5045b58-61ea-4e5a-99e6-2e3146eff119,Shimla Panorama Point,Shimla,Himachal Pradesh,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,150,low,Monsoon,"couple,friends",19.6008,86.6415,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
d3745f0f-456a-457d-b7f1-94365fff4b3f,The Little Cafe in Darjeeling,Darjeeling,West Bengal,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",500,low,Monsoon,"backpacker,solo,friends",17.139,78.3573,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
078f5206-b94e-4e49-b6fd-b1d1de02bd71,Offbeat Trek to Delphi,Delphi,Greece,Indonesia,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,50,medium,Early Morning,couple,-31.7852,38.0767,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
ee7b1b17-5ced-49c2-baa3-cb1611b11842,Alleppey Rooftop Cafe,Alleppey,Kerala,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",500,medium,Jul–Sep,couple,11.2059,74.9313,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
b9f6e95d-d65b-4f35-b58a-2268534f37c6,Gangtok Cliff Jump,Gangtok,Sikkim,India,adventure,A hidden adventure spot offering thrills without the tourist rush.,750,low,Sunset,"backpacker,couple,friends",9.8729,89.0449,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
159c643a-ee14-4f3f-8eff-5318243ad73a,Secret Vista of Kasol,Kasol,Himachal Pradesh,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,50,medium,Post-Monsoon,"solo,couple,backpacker",16.6215,95.8151,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
8b3459bd-2e24-4f4d-8cc9-4ac3ff873911,Secret Garden of Kasol,Kasol,Himachal Pradesh,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",50,low,Year-round,"couple,friends",30.0795,76.9386,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
82e0605d-f66c-47d4-b3d2-37f710de4b7e,Goa Valley Trek,Goa,Goa,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,100,medium,Early Morning,friends,23.1583,76.3658,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
09deee83-76a4-4ea7-8cc1-43b7d4531c57,Secret Garden of Varkala,Varkala,Kerala,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",300,low,Sunset,"friends,solo",24.0988,81.0315,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
b52a67c3-7992-49a2-b71c-967ecdfe5515,The Wild Camp at Rishikesh,Rishikesh,Uttarakhand,India,adventure,A hidden adventure spot offering thrills without the tourist rush.,500,medium,Oct–Mar,"couple,solo",16.5079,69.263,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
f033df06-f57b-4515-a0da-79f33ae10ba9,The Wild Camp at Positano,Positano,Italy,Nepal,adventure,A hidden adventure spot offering thrills without the tourist rush.,150,low,Sunset,"backpacker,solo",2.7821,-33.2674,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
3bc45b15-accb-40cc-80e0-7e41cdb4b6bc,Hampi Rooftop Cafe,Hampi,Karnataka,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",100,medium,Post-Monsoon,"family,friends,couple",27.0676,87.846,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
49b490fc-7c54-4d91-b218-3919a1b86c94,Sintra Secret Beach,Sintra,Portugal,Indonesia,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",100,medium,Post-Monsoon,couple,61.661,124.9402,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
1df6a76a-e7a3-4f66-a177-3b0c8985c858,Sigiriya Cascade,Sigiriya,Sri Lanka,Japan,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",100,low,Jul–Sep,"backpacker,couple,family",-18.7027,-22.3523,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
e592453d-7662-40b2-80d9-26eb207de62b,The Forgotten Lookout in Delphi,Delphi,Greece,Spain,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,0,low,Year-round,friends,60.9712,104.9979,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
80d5c8aa-c699-4519-bd54-2feb43980c57,Hoi An Secret Beach,Hoi An,Vietnam,Italy,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",100,medium,Sunset,"backpacker,friends",-12.5865,-88.6709,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
3c899a76-be23-44c0-afa5-7237dd5c2f69,The Bohemian Cup in Bandipur,Bandipur,Nepal,Vietnam,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1000,low,Apr–Jun,"backpacker,couple,family",20.0735,142.2549,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
f532d38b-ef13-4d25-9ff3-eaff2eff9171,Hidden Cove of Wadi Rum,Wadi Rum,Jordan,Greece,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",200,medium,Nov–Feb,"friends,couple,backpacker",59.5858,-68.6894,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
ab3c80fb-8def-4cd6-b825-110952bbfa79,Shillong Panorama Point,Shillong,Meghalaya,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,0,medium,Sunrise,family,8.7621,80.7126,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
a801dbb8-8802-4b23-a122-65dbacd2bd60,Tbilisi Rooftop Cafe,Tbilisi,Georgia,Nepal,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1000,medium,Jul–Sep,"backpacker,solo",-22.4924,17.8332,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
d8f73281-64e9-470a-81d5-49dbabc4c856,Jungle Waterfall near Franz Josef,Franz Josef,New Zealand,Nepal,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",2000,low,Year-round,"friends,couple,family",41.8445,118.585,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
d1307e97-b01c-4fca-b411-407469019df1,Hidden Valley of Pai,Pai,Thailand,Indonesia,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",750,medium,Apr–Jun,"backpacker,solo",12.3626,157.6921,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
9cf14d42-0531-4cf7-a5cc-869e7a6550c8,Hidden Temple in Chiang Rai,Chiang Rai,Thailand,Jordan,historical,A forgotten historical site with rich stories and minimal crowds.,400,medium,Nov–Feb,friends,-30.4302,11.9192,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
1b10c728-a8fe-405d-a9a4-be16f31d6089,Ghent Sacred Grove,Ghent,Belgium,Thailand,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",500,medium,Early Morning,"couple,friends,backpacker",-10.519,82.8313,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
3889aff9-9f36-4eaa-a6c4-07e295c32d65,Forgotten Fort of Ghent,Ghent,Belgium,Portugal,historical,A forgotten historical site with rich stories and minimal crowds.,2000,low,Sunrise,"friends,backpacker,couple",7.0449,-95.664,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
93acc0b5-df61-4ad7-b7bc-9ccb85f9e590,The Wild Camp at Zanzibar,Zanzibar,Tanzania,Portugal,adventure,A hidden adventure spot offering thrills without the tourist rush.,400,low,Apr–Jun,"friends,backpacker,couple",-44.8284,-23.3356,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
fa755afc-5f20-4a0f-a03a-c445caefc7ee,Secret Garden of Kasol,Kasol,Himachal Pradesh,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",400,low,Sunset,"friends,couple",23.9363,71.6445,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
99d984d5-925b-4f21-8d8b-6587e4860a51,The Little Cafe in Spiti,Spiti,Himachal Pradesh,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",300,medium,Jul–Sep,"backpacker,couple",32.3852,96.9875,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
e6501106-3165-418b-b46f-9db922dbe063,Secret Garden of Jaipur,Jaipur,Rajasthan,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",50,medium,Sunrise,family,11.9878,88.4595,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
33b59ad0-19ad-421c-abb4-1f9ededba932,Ancient Ruins near Chikmagalur,Chikmagalur,Karnataka,India,historical,A forgotten historical site with rich stories and minimal crowds.,300,low,Nov–Feb,"couple,solo,friends",33.0188,95.4506,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
673d7357-b5ce-4d6f-bcab-339c4cb8dfe5,Hidden Viewpoint at Manali,Manali,Himachal Pradesh,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,100,low,Jul–Sep,friends,17.0155,68.6812,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
dfd7ec97-f717-477e-8cb1-360666b93235,Hampi Cascade,Hampi,Karnataka,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",100,low,Oct–Mar,"solo,family,backpacker",16.776,75.9175,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
bca17054-38ad-446a-9bc2-d89dd33e554d,Secret Vista of Munnar,Munnar,Kerala,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,0,medium,Monsoon,"family,couple",30.2773,68.8929,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
e5b176e3-e94d-4a47-9f32-c7ede33e13e4,Hidden Brew of Franz Josef,Franz Josef,New Zealand,Portugal,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",200,low,Jul–Sep,"solo,family",21.0802,158.9996,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
9bd42df4-8e61-4fab-85ff-7aa9ac0a60ea,Enchanted Forest of Lonavala,Lonavala,Maharashtra,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",2000,low,Monsoon,"friends,couple",15.6929,73.3884,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
286bd5f2-8cea-4d0b-a8bf-d7d3c36f1832,Enchanted Forest of Visakhapatnam,Visakhapatnam,Andhra Pradesh,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",50,medium,Year-round,friends,8.6211,78.3911,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
490d44cd-9ea8-497e-a185-3c7c67e97236,The Bohemian Cup in Sintra,Sintra,Portugal,France,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",300,medium,Oct–Mar,friends,31.3834,-53.6,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
b191a30f-b01b-4ff2-89d4-99e4537ac1c6,Ancient Ruins near Chiang Rai,Chiang Rai,Thailand,Vietnam,historical,A forgotten historical site with rich stories and minimal crowds.,150,low,Oct–Mar,"friends,couple,family",-32.6991,-66.9095,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
f0ea84f0-9258-490e-a5fd-bf3c9b0c35e1,Coorg Hidden Falls,Coorg,Karnataka,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",400,low,Sunset,friends,19.3004,68.8453,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
43c6f71b-27a4-47af-a654-44b166711872,Hidden Cove of Ghent,Ghent,Belgium,Vietnam,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",100,medium,Monsoon,"couple,family,friends",46.748,-76.3922,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
a13072f3-8370-45d5-872d-142a34b590da,The Wild Camp at Matera,Matera,Italy,Australia,adventure,A hidden adventure spot offering thrills without the tourist rush.,400,medium,Sunrise,couple,23.8446,-74.0783,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
cd43cee5-8899-478e-923c-f5c2f8ddb56d,Enchanted Forest of Jodhpur,Jodhpur,Rajasthan,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",100,medium,Monsoon,"friends,couple",31.0149,70.5584,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
c18b4ce9-a098-4dad-b6be-b2fe558f4059,Jungle Waterfall near Andaman,Andaman,Andaman,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",150,medium,Apr–Jun,"couple,friends,family",35.3243,88.1843,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
cdb5a6f6-9e97-4b8a-804b-ac9beda298e4,The Lost Lake near Nashik,Nashik,Maharashtra,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",750,medium,Jul–Sep,family,11.1132,69.5655,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
691b060f-1a54-4aca-937e-9713a119ec65,The Little Cafe in Coorg,Coorg,Karnataka,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",0,medium,Nov–Feb,friends,32.3051,95.7752,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
5d8bd8c7-2b42-49ae-94a7-1cce319603ca,Secret Summit Trail of Andaman,Andaman,Andaman,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,750,medium,Year-round,"friends,backpacker,family",16.446,86.5407,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
