id,agency_name,package_name,destination,country,duration_days,price,rating,package_type,inclusions,exclusions,description
7918cbc7-4c4d-45e9-bdd9-239610bff1c4,Desert Dunes,Maldives Explorer 4N/5D,Maldives,Maldives,4,20686,5.0,standard,"[""Guided Tour"", ""Spa Session"", ""Entry Tickets"", ""Cooking Class"", ""Snorkelling Kit"", ""Safari"", ""Ayurveda Package"", ""Desert Camp""]","[""Visa Fee"", ""Phone Calls""]",Experience the best of Maldives with this standard 4-day package. Ideal for families and couples.
e84d2b09-2bbc-4c45-b4a1-6c4e89f370e5,Foodie Tours,Udaipur Escape Package,Udaipur,India,4,29226,4.8,standard,"[""Visa Assistance"", ""Entry Tickets"", ""Bonfire Evening"", ""Airport Transfer"", ""Return Flights"", ""Travel Insurance"", ""Cooking Class"", ""Cultural Show"", ""Cruise"", ""Safari""]","[""Gratuities"", ""Camera Fee"", ""Alcohol"", ""Optional Activities"", ""Tips"", ""Extra Meals""]",Experience the best of Udaipur with this standard 4-day package. Ideal for families and couples.
4301b89a-9300-4b00-aa3c-dffeaa9afa7f,Sacred Journeys,Discover Spain 4N,Spain,Spain,4,3518,4.5,budget,"[""Cooking Class"", ""Sightseeing"", ""Hotel Stay"", ""Cruise"", ""Guided Tour"", ""Airport Transfer"", ""Breakfast""]","[""Tips"", ""Personal Expenses"", ""Optional Activities"", ""Porterage"", ""Travel Insurance"", ""Extra Meals""]",Experience the best of Spain with this budget 4-day package. Perfect for budget travelers.
a7fe9ea8-e99a-45ea-bcf0-deb574735ab8,Cultural Trails,South Africa Escape Package,South Africa,South Africa,8,61557,4.6,premium,"[""Guided Tour"", ""Desert Camp"", ""Photography Session"", ""Snorkelling Kit"", ""Entry Tickets"", ""Cooking Class"", ""Visa Assistance"", ""Safari"", ""Camping Gear""]","[""Visa Fee"", ""Extra Meals"", ""Gratuities""]",Experience the best of South Africa with this premium 8-day package. Premium experiences included.
77acc830-5292-4828-89f6-61a5b5ef4a5f,Kerala Dreams,Discover Uttarakhand 8N,Uttarakhand,India,8,34819,3.8,standard,"[""Entry Tickets"", ""Snorkelling Kit"", ""Breakfast"", ""Local Transport"", ""Cultural Show"", ""Houseboat Night"", ""Visa Assistance"", ""Adventure Activities""]","[""Visa Fee"", ""Personal Expenses""]",Experience the best of Uttarakhand with this standard 8-day package. Ideal for families and couples.
0923d74d-50df-4a30-8bc3-a895e030f064,TripWise Tours,Discover South India 8N,South India,India,8,23737,4.3,standard,"[""Bonfire Evening"", ""Sightseeing"", ""Camping Gear"", ""Guided Tour"", ""Desert Camp"", ""Ayurveda Package"", ""Return Flights""]","[""Mineral Water"", ""Visa Fee"", ""Porterage"", ""Tips"", ""Personal Expenses"", ""Camera Fee""]",Experience the best of South India with this standard 8-day package. Ideal for families and couples.
3942635c-bf62-4884-a3fb-b5e5fdce618c,Foodie Tours,Varanasi Quick Getaway,Varanasi,India,15,146914,3.7,luxury,"[""Ski Pass"", ""Airport Transfer"", ""Snorkelling Kit"", ""Return Flights"", ""Desert Camp"", ""Ayurveda Package"", ""Breakfast"", ""Cruise"", ""Camping Gear""]","[""Phone Calls"", ""Alcohol"", ""Extra Meals"", ""Laundry""]",Experience the best of Varanasi with this luxury 15-day package. Ultimate luxury experience.
22d69c07-93c7-42f7-85f0-e49e87201ffa,Luxury Escapes,Meghalaya Premium 11N/12D,Meghalaya,India,11,48487,3.6,premium,"[""Cruise"", ""Guided Tour"", ""Cultural Show"", ""Houseboat Night"", ""Bonfire Evening"", ""Sightseeing"", ""Hotel Stay"", ""Cooking Class"", ""Ski Pass"", ""Spa Session""]","[""Laundry"", ""Visa Fee"", ""Travel Insurance""]",Experience the best of Meghalaya with this premium 11-day package. Premium experiences included.
5a756783-1819-4fff-a5d9-bea78b34a776,Kerala Dreams,Singapore Budget 4N/5D,Singapore,Singapore,4,11234,5.0,budget,"[""Ayurveda Package"", ""Airport Transfer"", ""Desert Camp"", ""Photography Session""]","[""Phone Calls"", ""Gratuities"", ""Porterage"", ""Camera Fee""]",Experience the best of Singapore with this budget 4-day package. Perfect for budget travelers.
7ce04a75-0077-4027-8276-dfc6e5e19139,Adventure Awaits,Magical Manali 3 Days,Manali,India,3,7368,4.4,budget,"[""Breakfast"", ""Safari"", ""Cultural Show"", ""Guided Tour"", ""Snorkelling Kit"", ""Ski Pass"", ""Cycle Rental"", ""Cooking Class"", ""Travel Insurance"", ""Cruise""]","[""Alcohol"", ""Laundry"", ""Personal Expenses""]",Experience the best of Manali with this budget 3-day package. Perfect for budget travelers.
6a240053-4bb2-4ffb-821c-0022522275bf,Cultural Trails,4 Days in Bali,Bali,Indonesia,4,22798,5.0,standard,"[""Safari"", ""Cruise"", ""Ski Pass"", ""Airport Transfer"", ""Return Flights"", ""Hotel Stay"", ""Bonfire Evening"", ""Cooking Class"", ""All Meals""]","[""Phone Calls"", ""Camera Fee"", ""Personal Expenses"", ""Alcohol"", ""Travel Insurance""]",Experience the best of Bali with this standard 4-day package. Ideal for families and couples.
f31cd746-e103-462f-9450-5eae62aabcfb,Kerala Dreams,Discover Vietnam 4N,Vietnam,Vietnam,4,29460,3.5,standard,"[""Local Transport"", ""All Meals"", ""Snorkelling Kit"", ""Hotel Stay"", ""Ski Pass"", ""Adventure Activities"", ""Camping Gear"", ""Sightseeing"", ""Return Flights""]","[""Visa Fee"", ""Laundry"", ""Tips"", ""Travel Insurance"", ""Alcohol"", ""Mineral Water""]",Experience the best of Vietnam with this standard 4-day package. Ideal for families and couples.
695f548c-b608-4168-b022-0b842d38ac64,Desert Dunes,North India Premium 9N/10D,North India,India,9,51099,4.1,premium,"[""Cycle Rental"", ""Camping Gear"", ""Breakfast"", ""Snorkelling Kit"", ""Ski Pass"", ""Houseboat Night""]","[""Camera Fee"", ""Personal Expenses"", ""Alcohol"", ""Tips"", ""Optional Activities"", ""Visa Fee""]",Experience the best of North India with this premium 9-day package. Premium experiences included.
648dac19-4fb7-4ce3-8acd-c7cbefc90033,Kerala Dreams,Discover Thailand 9N,Thailand,Thailand,9,56942,4.6,premium,"[""Local Transport"", ""Camping Gear"", ""Bonfire Evening"", ""Return Flights"", ""Spa Session""]","[""Extra Meals"", ""Camera Fee"", ""Mineral Water"", ""Phone Calls"", ""Alcohol""]",Experience the best of Thailand with this premium 9-day package. Premium experiences included.
c09cc086-f65d-459b-a3cd-54b4f7245552,Budget Bees,Delhi Trip,Delhi,India,2,3389,4.2,budget,"[""Cooking Class"", ""Snorkelling Kit"", ""Desert Camp"", ""Houseboat Night"", ""Camping Gear"", ""Airport Transfer"", ""Hotel Stay""]","[""Extra Meals"", ""Laundry""]",Experience the best of Delhi with this budget 2-day package. Perfect for budget travelers.
c84cd7be-6324-487f-9b3e-f1417e0528a2,Mountain Magic,Europe Budget 2N/3D,Europe,Europe,2,8455,3.9,budget,"[""Ayurveda Package"", ""Bonfire Evening"", ""Airport Transfer"", ""Photography Session"", ""All Meals"", ""Return Flights""]","[""Mineral Water"", ""Phone Calls"", ""Camera Fee""]",Experience the best of Europe with this budget 2-day package. Perfect for budget travelers.
1d08c549-85c7-407c-a9be-841a791aebb7,Adventure Awaits,Rajasthan Explorer 7N/8D,Rajasthan,India,7,14152,4.0,standard,"[""Cycle Rental"", ""Adventure Activities"", ""Safari"", ""Travel Insurance"", ""Entry Tickets"", ""Hotel Stay"", ""Snorkelling Kit"", ""Return Flights"", ""Cooking Class""]","[""Extra Meals"", ""Porterage"", ""Tips"", ""Personal Expenses"", ""Travel Insurance""]",Experience the best of Rajasthan with this standard 7-day package. Ideal for families and couples.
3507b06c-3b99-4cc0-9b63-91a2716d0a5f,Kerala Dreams,Brazil Budget 3N/4D,Brazil,Brazil,3,6305,4.5,budget,"[""Visa Assistance"", ""Hotel Stay"", ""Camping Gear"", ""Return Flights"", ""Desert Camp"", ""Houseboat Night"", ""Cooking Class"", ""All Meals"", ""Sightseeing"", ""Guided Tour""]","[""Tips"", ""Porterage"", ""Phone Calls"", ""Mineral Water"", ""Gratuities"", ""Extra Meals""]",Experience the best of Brazil with this budget 3-day package. Perfect for budget travelers.
a884e84e-11a6-475f-9266-50aff439ab5c,Backpacker Hub,Golden Triangle Grand Tour,Golden Triangle,India,8,45414,3.6,premium,"[""Cruise"", ""Ski Pass"", ""Hotel Stay"", ""Camping Gear"", ""Houseboat Night"", ""Bonfire Evening""]","[""Alcohol"", ""Visa Fee"", ""Porterage"", ""Tips"", ""Extra Meals"", ""Travel Insurance""]",Experience the best of Golden Triangle with this premium 8-day package. Premium experiences included.
76935cdb-9d70-4863-9d06-3900a4e13771,Sacred Journeys,South Korea Premium 6N/7D,South Korea,South Korea,6,73414,4.8,premium,"[""Desert Camp"", ""Houseboat Night"", ""Travel Insurance"", ""Cruise"", ""Photography Session"", ""Cycle Rental"", ""Adventure Activities"", ""Cooking Class""]","[""Extra Meals"", ""Camera Fee""]",Experience the best of South Korea with this premium 6-day package. Premium experiences included.
b84d4320-dc53-4cf4-8a06-9d75e9794dc1,Cultural Trails,Peru Trip,Peru,Peru,2,3667,4.5,budget,"[""Cooking Class"", ""Hotel Stay"", ""Bonfire Evening"", ""Photography Session"", ""Cultural Show""]","[""Gratuities"", ""Optional Activities"", ""Phone Calls"", ""Visa Fee""]",Experience the best of Peru with this budget 2-day package. Perfect for budget travelers.
f2729540-1aa3-4d39-bd98-9991b20394c2,Foodie Tours,Magical Peru 6 Days,Peru,Peru,6,57916,3.6,premium,"[""Airport Transfer"", ""Snorkelling Kit"", ""Cooking Class"", ""Guided Tour"", ""Houseboat Night"", ""Cruise"", ""Ayurveda Package"", ""Desert Camp""]","[""Mineral Water"", ""Tips"", ""Camera Fee"", ""Gratuities""]",Experience the best of Peru with this premium 6-day package. Premium experiences included.
250bc59a-78f4-4044-8bf2-47b42f376853,Nomad Travels,Discover Bali 4N,Bali,Indonesia,4,6424,4.9,budget,"[""Ayurveda Package"", ""Desert Camp"", ""Breakfast"", ""Spa Session"", ""Houseboat Night"", ""All Meals"", ""Cooking Class"", ""Return Flights"", ""Cruise"", ""Bonfire Evening""]","[""Gratuities"", ""Phone Calls"", ""Personal Expenses"", ""Porterage""]",Experience the best of Bali with this budget 4-day package. Perfect for budget travelers.
da937a14-185f-4017-8ece-e1a91de0d164,Cultural Trails,Discover Egypt 5N,Egypt,Egypt,5,5560,4.7,budget,"[""Spa Session"", ""Cooking Class"", ""Houseboat Night"", ""Ayurveda Package"", ""Ski Pass"", ""Sightseeing"", ""Bonfire Evening"", ""Snorkelling Kit"", ""Photography Session"", ""Cultural Show""]","[""Camera Fee"", ""Laundry"", ""Travel Insurance"", ""Porterage""]",Experience the best of Egypt with this budget 5-day package. Perfect for budget travelers.
97d7e56a-fe50-4eed-9451-05c5b62f47f1,Sacred Journeys,Greece Quick Getaway,Greece,Greece,5,12909,4.0,standard,"[""Travel Insurance"", ""Safari"", ""Entry Tickets"", ""Local Transport"", ""Photography Session"", ""Sightseeing"", ""Cycle Rental"", ""Hotel Stay"", ""Adventure Activities"", ""All Meals""]","[""Camera Fee"", ""Visa Fee"", ""Porterage""]",Experience the best of Greece with this standard 5-day package. Ideal for families and couples.
8cb1a851-0514-4ae5-860d-e7b426be8317,Island Hoppers,Magical Peru 8 Days,Peru,Peru,8,74052,3.5,premium,"[""Entry Tickets"", ""Sightseeing"", ""Desert Camp"", ""Ski Pass"", ""Local Transport"", ""Cycle Rental""]","[""Travel Insurance"", ""Gratuities"", ""Laundry"", ""Tips"", ""Mineral Water""]",Experience the best of Peru with this premium 8-day package. Premium experiences included.
5c3b193c-6b43-4e94-82ca-f09da0dbeccc,Royal Rajasthan Tours,Udaipur Trip,Udaipur,India,8,68886,3.5,premium,"[""Cultural Show"", ""Houseboat Night"", ""Ski Pass"", ""Snorkelling Kit"", ""Cruise"", ""Local Transport"", ""Return Flights"", ""Breakfast"", ""Hotel Stay"", ""Ayurveda Package""]","[""Personal Expenses"", ""Laundry"", ""Phone Calls"", ""Extra Meals""]",Experience the best of Udaipur with this premium 8-day package. Premium experiences included.
b21b3c07-3149-4937-abb9-cfce562ff6b7,Bali Escapes,Varanasi Quick Getaway,Varanasi,India,19,111399,4.8,luxury,"[""Spa Session"", ""Bonfire Evening"", ""Visa Assistance"", ""Guided Tour"", ""Ayurveda Package""]","[""Phone Calls"", ""Travel Insurance""]",Experience the best of Varanasi with this luxury 19-day package. Ultimate luxury experience.
35d7e933-6e0e-422c-972f-cac5d843705d,Globe Trotter,Andaman Quick Getaway,Andaman,India,4,6352,4.6,budget,"[""All Meals"", ""Guided Tour"", ""Camping Gear"", ""Spa Session"", ""Sightseeing"", ""Airport Transfer"", ""Ski Pass"", ""Houseboat Night"", ""Snorkelling Kit"", ""Visa Assistance""]","[""Gratuities"", ""Travel Insurance"", ""Alcohol""]",Experience the best of Andaman with this budget 4-day package. Perfect for budget travelers.
fe203548-a464-43b4-aa8d-7d161d7f2c11,Heritage Journeys,7 Days in Udaipur,Udaipur,India,7,20626,4.4,standard,"[""Houseboat Night"", ""Spa Session"", ""Ayurveda Package"", ""Adventure Activities"", ""Cooking Class"", ""Breakfast"", ""Snorkelling Kit"", ""Return Flights"", ""Cultural Show""]","[""Alcohol"", ""Phone Calls"", ""Optional Activities""]",Experience the best of Udaipur with this standard 7-day package. Ideal for families and couples.
10cc67bd-32de-41fe-9673-de446665f79c,City Breaks,Magical North India 9 Days,North India,India,9,61906,3.8,premium,"[""Guided Tour"", ""Cooking Class"", ""Airport Transfer"", ""Return Flights"", ""Bonfire Evening"", ""All Meals"", ""Local Transport"", ""Spa Session""]","[""Travel Insurance"", ""Visa Fee""]",Experience the best of North India with this premium 9-day package. Premium experiences included.
af716bf1-d911-4bb1-bfb7-e1725bd4dec1,Wildlife Wonders,Magical East India 3 Days,East India,India,3,4398,4.5,budget,"[""Ayurveda Package"", ""Snorkelling Kit"", ""Visa Assistance"", ""Cruise"", ""Bonfire Evening""]","[""Travel Insurance"", ""Optional Activities""]",Experience the best of East India with this budget 3-day package. Perfect for budget travelers.
d1af8914-5ecc-43a0-9d05-9fd30cacbbf4,Luxury Escapes,Meghalaya Escape Package,Meghalaya,India,12,53468,3.6,premium,"[""Local Transport"", ""Houseboat Night"", ""Adventure Activities"", ""Cooking Class"", ""Return Flights""]","[""Tips"", ""Camera Fee""]",Experience the best of Meghalaya with this premium 12-day package. Premium experiences included.
c451b862-3fe3-41a5-84ee-95515c65dceb,Heritage Journeys,New Zealand Luxury 20N/21D,New Zealand,New Zealand,20,107381,4.7,luxury,"[""All Meals"", ""Hotel Stay"", ""Guided Tour"", ""Entry Tickets""]","[""Extra Meals"", ""Optional Activities"", ""Phone Calls"", ""Travel Insurance"", ""Visa Fee""]",Experience the best of New Zealand with this luxury 20-day package. Ultimate luxury experience.
ac4f4d0e-567a-481a-82e7-52157e9cea69,Heritage Journeys,10 Days in Egypt,Egypt,Egypt,10,73174,4.0,premium,"[""Breakfast"", ""Entry Tickets"", ""Cultural Show"", ""Adventure Activities"", ""Cooking Class"", ""Airport Transfer"", ""Snorkelling Kit"", ""Hotel Stay"", ""Visa Assistance"", ""Local Transport""]","[""Alcohol"", ""Porterage"", ""Visa Fee""]",Experience the best of Egypt with this premium 10-day package. Premium experiences included.
e0ff32e4-3d48-4578-b573-ba35527480e4,Foodie Tours,Magical North India 8 Days,North India,India,8,22142,4.4,standard,"[""Cultural Show"", ""Guided Tour"", ""Travel Insurance"", ""Cycle Rental"", ""Return Flights"", ""Hotel Stay"", ""Breakfast"", ""Ski Pass"", ""Photography Session"", ""Bonfire Evening""]","[""Travel Insurance"", ""Optional Activities"", ""Alcohol"", ""Personal Expenses"", ""Mineral Water"", ""Tips""]",Experience the best of North India with this standard 8-day package. Ideal for families and couples.
d4f2d83c-6fd0-4e8a-9829-47bcd837dd53,Heritage Journeys,Jaipur Quick Getaway,Jaipur,India,5,29623,4.9,standard,"[""Cooking Class"", ""All Meals"", ""Snorkelling Kit"", ""Spa Session"", ""Hotel Stay""]","[""Phone Calls"", ""Optional Activities""]",Experience the best of Jaipur with this standard 5-day package. Ideal for families and couples.
ec2f21fb-1fa7-459e-a048-45db71fa3f79,Desert Dunes,Coorg Escape Package,Coorg,India,6,21871,4.5,standard,"[""Entry Tickets"", ""Cooking Class"", ""Breakfast"", ""Ski Pass"", ""Desert Camp"", ""Bonfire Evening"", ""Safari"", ""Adventure Activities"", ""Ayurveda Package""]","[""Optional Activities"", ""Travel Insurance""]",Experience the best of Coorg with this standard 6-day package. Ideal for families and couples.
e6bd8b5e-926b-4683-8b17-85984a05dc2e,Royal Rajasthan Tours,Discover Coorg 7N,Coorg,India,7,23155,4.2,standard,"[""Cycle Rental"", ""All Meals"", ""Photography Session"", ""Breakfast"", ""Safari"", ""Spa Session"", ""Entry Tickets""]","[""Optional Activities"", ""Camera Fee"", ""Phone Calls"", ""Travel Insurance""]",Experience the best of Coorg with this standard 7-day package. Ideal for families and couples.
054a228a-171d-4562-8170-24a46eaaf329,Luxury Escapes,Europe Budget 2N/3D,Europe,Europe,2,10659,3.6,budget,"[""Photography Session"", ""Travel Insurance"", ""Desert Camp"", ""Entry Tickets"", ""Sightseeing"", ""Airport Transfer"", ""Guided Tour"", ""Bonfire Evening""]","[""Alcohol"", ""Optional Activities"", ""Personal Expenses"", ""Camera Fee"", ""Mineral Water"", ""Travel Insurance""]",Experience the best of Europe with this budget 2-day package. Perfect for budget travelers.
707586a2-6295-4b8e-8781-b67115fcb446,Cultural Trails,5 Days in Turkey,Turkey,Turkey,5,8192,4.5,budget,"[""Ski Pass"", ""Spa Session"", ""Cultural Show"", ""All Meals"", ""Return Flights"", ""Hotel Stay"", ""Entry Tickets""]","[""Phone Calls"", ""Camera Fee"", ""Tips"", ""Personal Expenses"", ""Extra Meals""]",Experience the best of Turkey with this budget 5-day package. Perfect for budget travelers.
4839bb17-3893-43ab-8d06-47f4a706ef69,Hill Adventures,South Africa Explorer 4N/5D,South Africa,South Africa,4,13634,4.4,standard,"[""Cruise"", ""Sightseeing"", ""All Meals"", ""Photography Session"", ""Safari"", ""Visa Assistance"", ""Local Transport"", ""Desert Camp""]","[""Phone Calls"", ""Travel Insurance"", ""Alcohol"", ""Laundry""]",Experience the best of South Africa with this standard 4-day package. Ideal for families and couples.
eaaf518b-3f2c-4038-aae2-462d149f855d,Coastal Cruises,Varanasi Trip,Varanasi,India,5,58756,4.7,premium,"[""Cycle Rental"", ""Ski Pass"", ""Entry Tickets"", ""Camping Gear"", ""Safari"", ""Guided Tour""]","[""Optional Activities"", ""Visa Fee""]",Experience the best of Varanasi with this premium 5-day package. Premium experiences included.
0b8f4494-d183-4bf5-9750-bd51c0d2a848,Globe Trotter,Kerala Quick Getaway,Kerala,India,5,11084,4.8,budget,"[""Cultural Show"", ""Cooking Class"", ""Entry Tickets"", ""Photography Session"", ""Travel Insurance"", ""Breakfast"", ""Snorkelling Kit"", ""All Meals""]","[""Laundry"", ""Gratuities"", ""Camera Fee"", ""Alcohol"", ""Phone Calls"", ""Visa Fee""]",Experience the best of Kerala with this budget 5-day package. Perfect for budget travelers.
8eae984f-e2ac-4718-930a-363521cc4634,Budget Bees,Ooty Quick Getaway,Ooty,India,3,4639,3.9,budget,"[""Visa Assistance"", ""Sightseeing"", ""Ski Pass"", ""Snorkelling Kit"", ""Ayurveda Package""]","[""Personal Expenses"", ""Optional Activities""]",Experience the best of Ooty with this budget 3-day package. Perfect for budget travelers.
7bfc7435-e5ab-4abe-9d3a-1f885299de35,Budget Bees,Discover Delhi 8N,Delhi,India,8,34164,4.0,standard,"[""Airport Transfer"", ""Adventure Activities"", ""Houseboat Night"", ""Cruise"", ""Cooking Class"", ""Sightseeing""]","[""Laundry"", ""Porterage""]",Experience the best of Delhi with this standard 8-day package. Ideal for families and couples.
38f6ef75-e5c9-4809-b317-48534486b54d,Foodie Tours,New Zealand Adventure Package,New Zealand,New Zealand,2,7242,4.9,budget,"[""Travel Insurance"", ""Hotel Stay"", ""Spa Session"", ""Adventure Activities"", ""Cultural Show"", ""Breakfast"", ""Houseboat Night""]","[""Personal Expenses"", ""Alcohol"", ""Gratuities""]",Experience the best of New Zealand with this budget 2-day package. Perfect for budget travelers.
42270b16-2fa7-4e14-a955-9502dfbada55,Wildlife Wonders,4 Days in Australia,Australia,Australia,4,21716,4.7,standard,"[""Cycle Rental"", ""Cruise"", ""Breakfast"", ""Cultural Show"", ""Snorkelling Kit"", ""Return Flights""]","[""Optional Activities"", ""Camera Fee"", ""Alcohol"", ""Mineral Water"", ""Porterage""]",Experience the best of Australia with this standard 4-day package. Ideal for families and couples.
fc0c8573-da86-40cc-9f3c-de7d21572e89,Mountain Magic,Ooty Grand Tour,Ooty,India,9,64818,4.6,premium,"[""Local Transport"", ""Cycle Rental"", ""Snorkelling Kit"", ""Hotel Stay"", ""Travel Insurance"", ""Sightseeing"", ""Camping Gear"", ""Bonfire Evening"", ""Airport Transfer""]","[""Visa Fee"", ""Gratuities"", ""Travel Insurance"", ""Phone Calls"", ""Alcohol"", ""Camera Fee""]",Experience the best of Ooty with this premium 9-day package. Premium experiences included.
da1c270c-262a-4929-ba9b-11549b5a8aff,City Breaks,Magical Singapore 3 Days,Singapore,Singapore,3,7728,4.4,budget,"[""Photography Session"", ""Return Flights"", ""Safari"", ""Sightseeing""]","[""Laundry"", ""Alcohol""]",Experience the best of Singapore with this budget 3-day package. Perfect for budget travelers.
e95edcfb-4a6f-43c5-9b4d-da40555d59e5,Cultural Trails,Manali Trip,Manali,India,11,55338,5.0,premium,"[""Hotel Stay"", ""Photography Session"", ""Snorkelling Kit"", ""Ayurveda Package"", ""Sightseeing"", ""Cultural Show"", ""Ski Pass""]","[""Travel Insurance"", ""Personal Expenses"", ""Mineral Water"", ""Laundry"", ""Visa Fee""]",Experience the best of Manali with this premium 11-day package. Premium experiences included.
9d3f6e5e-076d-40a6-926a-37340e41f39d,Foodie Tours,Europe Family Package,Europe,Europe,5,15078,4.4,standard,"[""Cruise"", ""Return Flights"", ""Hotel Stay"", ""Spa Session"", ""Breakfast"", ""Entry Tickets"", ""Adventure Activities"", ""All Meals""]","[""Visa Fee"", ""Personal Expenses"", ""Travel Insurance"", ""Phone Calls"", ""Alcohol"", ""Mineral Water""]",Experience the best of Europe with this standard 5-day package. Ideal for families and couples.
323f3956-03c7-4ed4-80ac-84bf9e5d0a3e,Foodie Tours,4 Days in Himachal Pradesh,Himachal Pradesh,India,4,9948,4.2,budget,"[""Return Flights"", ""Houseboat Night"", ""Sightseeing"", ""Breakfast"", ""Snorkelling Kit"", ""Hotel Stay"", ""Cruise"", ""Ski Pass"", ""Travel Insurance""]","[""Camera Fee"", ""Mineral Water"", ""Alcohol"", ""Travel Insurance""]",Experience the best of Himachal Pradesh with this budget 4-day package. Perfect for budget travelers.
ba1f905d-7a8c-4ccb-8ad1-5f675f33c73f,Nomad Travels,Peru Quick Getaway,Peru,Peru,4,29149,4.7,standard,"[""Desert Camp"", ""Cruise"", ""Guided Tour"", ""Cooking Class"", ""Hotel Stay""]","[""Porterage"", ""Camera Fee"", ""Visa Fee"", ""Personal Expenses""]",Experience the best of Peru with this standard 4-day package. Ideal for families and couples.
7644833e-a588-4ae2-aad3-5c3eabbe2d36,Mountain Magic,South India Grand Tour,South India,India,12,78617,3.6,premium,"[""Camping Gear"", ""Visa Assistance"", ""Guided Tour"", ""Adventure Activities"", ""Bonfire Evening""]","[""Travel Insurance"", ""Laundry"", ""Extra Meals""]",Experience the best of South India with this premium 12-day package. Premium experiences included.
a7fafd63-da58-45b5-a0c8-525ec62c52c3,City Breaks,Manali Quick Getaway,Manali,India,5,6150,4.1,budget,"[""Cycle Rental"", ""Photography Session"", ""Safari"", ""Desert Camp"", ""Cooking Class"", ""Guided Tour"", ""Sightseeing""]","[""Phone Calls"", ""Porterage"", ""Optional Activities"", ""Gratuities"", ""Laundry""]",Experience the best of Manali with this budget 5-day package. Perfect for budget travelers.
7c85a106-0411-4620-8863-ff282ee2bc78,Eco Voyages,Goa Trip,Goa,India,2,9211,3.6,budget,"[""Guided Tour"", ""Local Transport"", ""Spa Session"", ""Cultural Show"", ""Cooking Class"", ""Snorkelling Kit""]","[""Phone Calls"", ""Travel Insurance"", ""Tips""]",Experience the best of Goa with this budget 2-day package. Perfect for budget travelers.
ef2d563c-4290-4502-91c0-661b56e3119b,Desert Dunes,Uttarakhand Trip,Uttarakhand,India,5,6960,4.3,budget,"[""Return Flights"", ""Travel Insurance"", ""Safari"", ""Breakfast"", ""Airport Transfer"", ""Snorkelling Kit"", ""Ski Pass"", ""Cooking Class"", ""Entry Tickets"", ""Bonfire Evening""]","[""Alcohol"", ""Laundry"", ""Tips""]",Experience the best of Uttarakhand with this budget 5-day package. Perfect for budget travelers.
62ca6dbc-d6fa-42e1-9e0c-61c7e0ac8a00,Hill Adventures,Ooty Bliss Package,Ooty,India,18,213138,3.7,luxury,"[""Cooking Class"", ""All Meals"", ""Cycle Rental"", ""Sightseeing"", ""Cruise"", ""Safari"", ""Camping Gear"", ""Visa Assistance""]","[""Visa Fee"", ""Porterage"", ""Mineral Water"", ""Phone Calls"", ""Optional Activities""]",Experience the best of Ooty with this luxury 18-day package. Ultimate luxury experience.
ba5680c1-6805-4e22-b568-aa8988147a34,Kerala Dreams,Coorg Escape Package,Coorg,India,5,21072,3.7,standard,"[""Airport Transfer"", ""Cooking Class"", ""Camping Gear"", ""Entry Tickets"", ""Return Flights"", ""Houseboat Night"", ""Local Transport"", ""Sightseeing"", ""Bonfire Evening""]","[""Extra Meals"", ""Laundry"", ""Porterage"", ""Phone Calls"", ""Camera Fee""]",Experience the best of Coorg with this standard 5-day package. Ideal for families and couples.
29cb4496-acc5-4a02-b4d1-b8ab86b118d8,Luxury Escapes,Spain Escape Package,Spain,Spain,9,43105,3.6,premium,"[""Guided Tour"", ""Safari"", ""Entry Tickets"", ""Houseboat Night"", ""Cruise"", ""Visa Assistance"", ""Cultural Show""]","[""Porterage"", ""Optional Activities"", ""Visa Fee"", ""Phone Calls"", ""Personal Expenses"", ""Camera Fee""]",Experience the best of Spain with this premium 9-day package. Premium experiences included.
118460d8-8126-4b4d-9fef-5ae2754259b5,Eco Voyages,France Quick Getaway,France,France,6,20561,4.2,standard,"[""Photography Session"", ""Desert Camp"", ""Visa Assistance"", ""Cultural Show"", ""Return Flights"", ""Bonfire Evening"", ""Cruise"", ""Ayurveda Package"", ""Cycle Rental"", ""Spa Session""]","[""Porterage"", ""Alcohol"", ""Personal Expenses""]",Experience the best of France with this standard 6-day package. Ideal for families and couples.
d40d4a68-0c78-4c4c-afdc-6b4da35949d7,Coastal Cruises,Magical Sri Lanka 7 Days,Sri Lanka,Sri Lanka,7,23192,3.6,standard,"[""Spa Session"", ""Houseboat Night"", ""Adventure Activities"", ""All Meals""]","[""Extra Meals"", ""Camera Fee""]",Experience the best of Sri Lanka with this standard 7-day package. Ideal for families and couples.
be633fa7-a8aa-4f12-8c52-56798eadb240,Heritage Journeys,Coorg Trip,Coorg,India,11,69981,4.0,premium,"[""Photography Session"", ""Cruise"", ""Cycle Rental"", ""Breakfast""]","[""Personal Expenses"", ""Optional Activities"", ""Porterage"", ""Travel Insurance""]",Experience the best of Coorg with this premium 11-day package. Premium experiences included.
785fa95d-86de-49db-bff9-9eb272dcf461,Beach Bliss Tours,Switzerland Quick Getaway,Switzerland,Switzerland,2,4735,4.7,budget,"[""Photography Session"", ""Ayurveda Package"", ""Cultural Show"", ""Visa Assistance"", ""Airport Transfer"", ""Cruise"", ""Cycle Rental""]","[""Personal Expenses"", ""Visa Fee"", ""Mineral Water"", ""Laundry"", ""Phone Calls"", ""Travel Insurance""]",Experience the best of Switzerland with this budget 2-day package. Perfect for budget travelers.
